Issue key,File,Version Affected,Filename
HIVE-21614,ql/src/test/org/apache/hadoop/hive/metastore/TestTablesListByFilter.java,"2.3.4, 3.0.0",TestTablesListByFilter.java
HIVE-21614,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java,"2.3.4, 3.0.0",DatabaseProduct.java
HIVE-21614,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java,"2.3.4, 3.0.0",ExpressionTree.java
HIVE-28366,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergOutputCommitter.java,4.0.0,HiveIcebergOutputCommitter.java
HIVE-28366,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,4.0.0,HiveIcebergStorageHandler.java
HIVE-28366,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestConflictingDataFiles.java,4.0.0,TestConflictingDataFiles.java
HIVE-28366,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveShell.java,4.0.0,TestHiveShell.java
HIVE-28366,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/TestAcidOnTez.java,4.0.0,TestAcidOnTez.java
HIVE-28366,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCrudCompactorOnTez.java,4.0.0,TestCrudCompactorOnTez.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/Compiler.java,4.0.0,Compiler.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/Driver.java,4.0.0,Driver.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/DriverTxnHandler.java,4.0.0,DriverTxnHandler.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/Executor.java,4.0.0,Executor.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/QueryPlan.java,4.0.0,QueryPlan.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/ddl/database/drop/DropDatabaseAnalyzer.java,4.0.0,DropDatabaseAnalyzer.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/ddl/table/storage/compact/AlterTableCompactAnalyzer.java,4.0.0,AlterTableCompactAnalyzer.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/io/AcidUtils.java,4.0.0,AcidUtils.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/lockmgr/DbTxnManager.java,4.0.0,DbTxnManager.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStorageHandler.java,4.0.0,HiveStorageHandler.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,4.0.0,BaseSemanticAnalyzer.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/parse/ExecuteStatementAnalyzer.java,4.0.0,ExecuteStatementAnalyzer.java
HIVE-28366,ql/src/java/org/apache/hadoop/hive/ql/parse/ExportSemanticAnalyzer.java,4.0.0,ExportSemanticAnalyzer.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands.java,4.0.0,TestTxnCommands.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands2.java,4.0.0,TestTxnCommands2.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnCommands3.java,4.0.0,TestTxnCommands3.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnExIm.java,4.0.0,TestTxnExIm.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnLoadData.java,4.0.0,TestTxnLoadData.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/TestTxnNoBuckets.java,4.0.0,TestTxnNoBuckets.java
HIVE-28366,ql/src/test/org/apache/hadoop/hive/ql/lockmgr/TestDbTxnManager2.java,4.0.0,TestDbTxnManager2.java
HIVE-28366,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java,4.0.0,DatabaseProduct.java
HIVE-28366,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,4.0.0,MetaStoreDirectSql.java
HIVE-28366,streaming/src/java/org/apache/hive/streaming/TransactionBatch.java,4.0.0,TransactionBatch.java
HIVE-28264,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/Bug.java,4.0.0,Bug.java
HIVE-28264,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelOptUtil.java,4.0.0,HiveRelOptUtil.java
HIVE-28264,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterProjectTSTransposeRule.java,4.0.0,HiveFilterProjectTSTransposeRule.java
HIVE-28264,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveFilterProjectTransposeRule.java,4.0.0,HiveFilterProjectTransposeRule.java
HIVE-28515,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestOptimisticRetry.java,4.0.0,TestOptimisticRetry.java
HIVE-28515,ql/src/java/org/apache/hadoop/hive/ql/reexec/ReExecuteOnWriteConflictPlugin.java,4.0.0,ReExecuteOnWriteConflictPlugin.java
HIVE-27357,ql/src/java/org/apache/hadoop/hive/ql/exec/tez/CustomPartitionVertex.java,"3.1.3, 4.0.0-alpha-2",CustomPartitionVertex.java
HIVE-28487,standalone-metastore/metastore-server/src/main/scripts/ext/schemaTool.sh,4.0.0,schemaTool.sh
HIVE-28451,jdbc-handler/src/main/java/org/apache/hive/storage/jdbc/dao/GenericJdbcDatabaseAccessor.java,4.0.0,GenericJdbcDatabaseAccessor.java
HIVE-28439,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/udf/GenericUDFIcebergBucket.java,4.0.0,GenericUDFIcebergBucket.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Exec.java,4.0.0,Exec.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Expression.java,4.0.0,Expression.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Select.java,4.0.0,Select.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Stmt.java,4.0.0,Stmt.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Utils.java,4.0.0,Utils.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/Var.java,4.0.0,Var.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/functions/BuiltinFunctions.java,4.0.0,BuiltinFunctions.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/functions/FunctionDatetime.java,4.0.0,FunctionDatetime.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/functions/FunctionMisc.java,4.0.0,FunctionMisc.java
HIVE-28143,hplsql/src/main/java/org/apache/hive/hplsql/functions/FunctionString.java,4.0.0,FunctionString.java
HIVE-28143,hplsql/src/test/java/org/apache/hive/hplsql/TestHplsqlLocal.java,4.0.0,TestHplsqlLocal.java
HIVE-28143,itests/hive-unit/src/test/java/org/apache/hive/beeline/TestHplSqlViaBeeLine.java,4.0.0,TestHplSqlViaBeeLine.java
HIVE-28347,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDAFMkCollectionEvaluator.java,"2.4.0, 3.1.3, 4.0.0",GenericUDAFMkCollectionEvaluator.java
HIVE-28262,serde/src/java/org/apache/hadoop/hive/serde2/lazy/LazyStruct.java,"3.1.3, 4.1.0",LazyStruct.java
HIVE-28262,serde/src/test/org/apache/hadoop/hive/serde2/lazy/TestLazyStruct.java,"3.1.3, 4.1.0",TestLazyStruct.java
HIVE-28353,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/mapreduce/IcebergInternalRecordWrapper.java,4.0.0,IcebergInternalRecordWrapper.java
HIVE-26018,ql/src/java/org/apache/hadoop/hive/ql/exec/CommonJoinOperator.java,"3.1.0, 4.0.0",CommonJoinOperator.java
HIVE-28330,ql/src/java/org/apache/hadoop/hive/ql/udf/UDFHex.java,4.0.0,UDFHex.java
HIVE-27847,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDFTimestamp.java,"4.0.0-alpha-1, 4.0.0-alpha-2",GenericUDFTimestamp.java
HIVE-27847,ql/src/test/org/apache/hadoop/hive/ql/exec/vector/expressions/TestVectorFilterCompare.java,"4.0.0-alpha-1, 4.0.0-alpha-2",TestVectorFilterCompare.java
HIVE-28082,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateReduceFunctionsRule.java,4.0.0-beta-1,HiveAggregateReduceFunctionsRule.java
HIVE-28082,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/SqlFunctionConverter.java,4.0.0-beta-1,SqlFunctionConverter.java
HIVE-28285,jdbc-handler/src/main/java/org/apache/hive/storage/jdbc/dao/GenericJdbcDatabaseAccessor.java,4.0.0,GenericJdbcDatabaseAccessor.java
HIVE-28285,jdbc-handler/src/main/java/org/apache/hive/storage/jdbc/dao/JdbcRecordIterator.java,4.0.0,JdbcRecordIterator.java
HIVE-28202,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/txn/compactor/TestCrudCompactorOnTez.java,"4.0.0, 4.0.0-beta-1",TestCrudCompactorOnTez.java
HIVE-28202,ql/src/java/org/apache/hadoop/hive/ql/io/orc/OrcInputFormat.java,"4.0.0, 4.0.0-beta-1",OrcInputFormat.java
HIVE-28202,ql/src/test/org/apache/hadoop/hive/ql/io/orc/TestInputOutputFormat.java,"4.0.0, 4.0.0-beta-1",TestInputOutputFormat.java
HIVE-28278,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,4.0.0,HiveIcebergStorageHandler.java
HIVE-28278,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergTableUtil.java,4.0.0,IcebergTableUtil.java
HIVE-28278,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergStatistics.java,4.0.0,TestHiveIcebergStatistics.java
HIVE-28266,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,4.0.0,HiveIcebergStorageHandler.java
HIVE-28266,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergAcidUtil.java,4.0.0,IcebergAcidUtil.java
HIVE-28266,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/IcebergTableUtil.java,4.0.0,IcebergTableUtil.java
HIVE-28239,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HMSHandler.java,4.0.0,HMSHandler.java
HIVE-28239,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestListPartitions.java,4.0.0,TestListPartitions.java
HIVE-28173,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestParseUtilsStagingDir.java,4.0.0,TestParseUtilsStagingDir.java
HIVE-28173,ql/src/java/org/apache/hadoop/hive/ql/Context.java,4.0.0,Context.java
HIVE-28173,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,4.0.0,HiveMaterializedViewsRegistry.java
HIVE-28173,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,4.0.0,ParseUtils.java
HIVE-28173,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0,SemanticAnalyzer.java
HIVE-28217,jdbc/src/java/org/apache/hive/jdbc/Utils.java,3.1.2,Utils.java
HIVE-28217,jdbc/src/test/org/apache/hive/jdbc/TestHiveConnection.java,3.1.2,TestHiveConnection.java
HIVE-28207,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveAggregateSplitRule.java,4.0.0,HiveAggregateSplitRule.java
HIVE-28207,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveJoinConstraintsRule.java,4.0.0,HiveJoinConstraintsRule.java
HIVE-28207,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,4.0.0,HiveRelMdRowCount.java
HIVE-28190,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestHeartbeatTxnRangeFunction.java,4.0.0,TestHeartbeatTxnRangeFunction.java
HIVE-28190,ql/src/test/org/apache/hadoop/hive/metastore/txn/TestTxnHandler.java,4.0.0,TestTxnHandler.java
HIVE-28190,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/TxnHandler.java,4.0.0,TxnHandler.java
HIVE-28190,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/txn/jdbc/functions/HeartbeatTxnRangeFunction.java,4.0.0,HeartbeatTxnRangeFunction.java
HIVE-28121,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveAlterHandler.java,4.0.0,HiveAlterHandler.java
HIVE-28121,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,4.0.0,MetaStoreDirectSql.java
HIVE-28121,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.0,ObjectStore.java
HIVE-28121,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/RawStore.java,4.0.0,RawStore.java
HIVE-28121,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/client/TestTablesCreateDropAlterTruncate.java,4.0.0,TestTablesCreateDropAlterTruncate.java
HIVE-28166,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergMetaHook.java,4.0.0,HiveIcebergMetaHook.java
HIVE-28166,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,4.0.0,HiveIcebergStorageHandler.java
HIVE-28166,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0,Hive.java
HIVE-28166,ql/src/java/org/apache/hadoop/hive/ql/metadata/SessionHiveMetaStoreClient.java,4.0.0,SessionHiveMetaStoreClient.java
HIVE-28166,ql/src/java/org/apache/hadoop/hive/ql/metadata/Table.java,4.0.0,Table.java
HIVE-28166,ql/src/java/org/apache/hadoop/hive/ql/parse/HiveTableName.java,4.0.0,HiveTableName.java
HIVE-28166,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClient.java,4.0.0,HiveMetaStoreClient.java
HIVE-28166,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/IMetaStoreClient.java,4.0.0,IMetaStoreClient.java
HIVE-28166,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/HiveMetaStoreClientPreCatalog.java,4.0.0,HiveMetaStoreClientPreCatalog.java
HIVE-28123,llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/daemon/rpc/LlapDaemonProtocolProtos.java,4.0.0,LlapDaemonProtocolProtos.java
HIVE-28123,llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java,4.0.0,LlapPluginProtocolProtos.java
HIVE-28123,ql/src/gen/protobuf/gen-java/org/apache/hadoop/hive/ql/hooks/proto/HiveHookEvents.java,4.0.0,HiveHookEvents.java
HIVE-28123,ql/src/gen/protobuf/gen-test/org/apache/hadoop/hive/ql/io/protobuf/SampleProtos.java,4.0.0,SampleProtos.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rebuild/AlterMaterializedViewRebuildAnalyzer.java,"4.0.0, 4.0.0-beta-1, 4.1.0",AlterMaterializedViewRebuildAnalyzer.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/show/ShowMaterializedViewsFormatter.java,"4.0.0, 4.0.0-beta-1, 4.1.0",ShowMaterializedViewsFormatter.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,"4.0.0, 4.0.0-beta-1, 4.1.0",HiveMaterializedViewsRegistry.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveRelOptMaterialization.java,"4.0.0, 4.0.0-beta-1, 4.1.0",HiveRelOptMaterialization.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/IncrementalRebuildMode.java,"4.0.0, 4.0.0-beta-1, 4.1.0",IncrementalRebuildMode.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewIncrementalRewritingRelVisitor.java,"4.0.0, 4.0.0-beta-1, 4.1.0",MaterializedViewIncrementalRewritingRelVisitor.java
HIVE-28006,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewRewritingRelVisitor.java,"4.0.0, 4.0.0-beta-1, 4.1.0",MaterializedViewRewritingRelVisitor.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestMaterializedViewsCache.java,"4.0.0, 4.0.0-beta-1, 4.1.0",TestMaterializedViewsCache.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentSnapshotMaterializationRule.java,"4.0.0, 4.0.0-beta-1, 4.1.0",TestHiveAugmentSnapshotMaterializationRule.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHivePushdownSnapshotFilterRule.java,"4.0.0, 4.0.0-beta-1, 4.1.0",TestHivePushdownSnapshotFilterRule.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestMaterializedViewIncrementalRewritingRelVisitor.java,"4.0.0, 4.0.0-beta-1, 4.1.0",TestMaterializedViewIncrementalRewritingRelVisitor.java
HIVE-28006,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestRuleBase.java,"4.0.0, 4.0.0-beta-1, 4.1.0",TestRuleBase.java
HIVE-27775,ql/src/java/org/apache/hadoop/hive/ql/metadata/SessionHiveMetaStoreClient.java,4.0.0-beta-1,SessionHiveMetaStoreClient.java
HIVE-27775,ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,4.0.0-beta-1,BaseSemanticAnalyzer.java
HIVE-27775,standalone-metastore/metastore-common/src/main/java/org/apache/hadoop/hive/metastore/utils/MetaStoreUtils.java,4.0.0-beta-1,MetaStoreUtils.java
HIVE-27775,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/DatabaseProduct.java,4.0.0-beta-1,DatabaseProduct.java
HIVE-27775,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/MetaStoreDirectSql.java,4.0.0-beta-1,MetaStoreDirectSql.java
HIVE-27775,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/ObjectStore.java,4.0.0-beta-1,ObjectStore.java
HIVE-27775,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/ExpressionTree.java,4.0.0-beta-1,ExpressionTree.java
HIVE-27775,standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/parser/PartFilterVisitor.java,4.0.0-beta-1,PartFilterVisitor.java
HIVE-27775,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/TestPartFilterExprUtil.java,4.0.0-beta-1,TestPartFilterExprUtil.java
HIVE-28021,iceberg/iceberg-catalog/src/main/java/org/apache/iceberg/hive/MetastoreLock.java,4.0.0-beta-1,MetastoreLock.java
HIVE-28021,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergStorageHandlerNoScan.java,4.0.0-beta-1,TestHiveIcebergStorageHandlerNoScan.java
HIVE-27924,hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/HCatRecordReader.java,4.0.0-beta-1,HCatRecordReader.java
HIVE-27924,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rebuild/AlterMaterializedViewRebuildAnalyzer.java,4.0.0-beta-1,AlterMaterializedViewRebuildAnalyzer.java
HIVE-27924,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/HiveAggregateInsertDeleteIncrementalRewritingRule.java,4.0.0-beta-1,HiveAggregateInsertDeleteIncrementalRewritingRule.java
HIVE-27924,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/HiveRowIsDeletedPropagator.java,4.0.0-beta-1,HiveRowIsDeletedPropagator.java
HIVE-27924,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/InputRefShifter.java,4.0.0-beta-1,InputRefShifter.java
HIVE-27924,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/MaterializedViewRewritingRelVisitor.java,4.0.0-beta-1,MaterializedViewRewritingRelVisitor.java
HIVE-27924,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentMaterializationRule.java,4.0.0-beta-1,TestHiveAugmentMaterializationRule.java
HIVE-27924,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveAugmentSnapshotMaterializationRule.java,4.0.0-beta-1,TestHiveAugmentSnapshotMaterializationRule.java
HIVE-27924,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHivePushdownSnapshotFilterRule.java,4.0.0-beta-1,TestHivePushdownSnapshotFilterRule.java
HIVE-27924,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestHiveRowIsDeletedPropagator.java,4.0.0-beta-1,TestHiveRowIsDeletedPropagator.java
HIVE-27924,ql/src/test/org/apache/hadoop/hive/ql/optimizer/calcite/rules/views/TestRuleBase.java,4.0.0-beta-1,TestRuleBase.java
HIVE-27950,ql/src/java/org/apache/hadoop/hive/ql/udf/generic/GenericUDTFStack.java,4.0.0-beta-1,GenericUDTFStack.java
HIVE-28054,ql/src/java/org/apache/hadoop/hive/ql/parse/type/RexNodeExprFactory.java,4.0.0-beta-1,RexNodeExprFactory.java
HIVE-27942,llap-server/src/java/org/apache/hadoop/hive/llap/cli/service/AsyncTaskCopyAuxJars.java,"4.0.0-alpha-1, 4.0.0-alpha-2",AsyncTaskCopyAuxJars.java
HIVE-28009,ql/src/java/org/apache/hadoop/hive/ql/optimizer/SharedWorkOptimizer.java,"4.0.0, 4.0.0-beta-1",SharedWorkOptimizer.java
HIVE-27960,ql/src/java/org/apache/hadoop/hive/ql/exec/Registry.java,"2.3.9, 4.0.0-beta-1",Registry.java
HIVE-27749,standalone-metastore/metastore-server/src/test/java/org/apache/hadoop/hive/metastore/tools/schematool/TestSchemaToolForMetastore.java,"4.0.0-alpha-2, 4.0.0-beta-1",TestSchemaToolForMetastore.java
HIVE-27951,hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FileOutputCommitterContainer.java,4.0.0-beta-1,FileOutputCommitterContainer.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatDynamicPartitioned.java,4.0.0-beta-1,TestHCatDynamicPartitioned.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatExternalDynamicPartitioned.java,4.0.0-beta-1,TestHCatExternalDynamicPartitioned.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/alter/rewrite/AlterMaterializedViewRewriteOperation.java,4.0.0-beta-1,AlterMaterializedViewRewriteOperation.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/ddl/view/materialized/show/ShowMaterializedViewsFormatter.java,4.0.0-beta-1,ShowMaterializedViewsFormatter.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/metadata/Hive.java,4.0.0-beta-1,Hive.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveMaterializedViewsRegistry.java,4.0.0-beta-1,HiveMaterializedViewsRegistry.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveRelOptMaterialization.java,4.0.0-beta-1,HiveRelOptMaterialization.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/metadata/MaterializationValidationResult.java,4.0.0-beta-1,MaterializationValidationResult.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/metadata/RewriteAlgorithm.java,4.0.0-beta-1,RewriteAlgorithm.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveMaterializedViewASTSubQueryRewriteShuttle.java,4.0.0-beta-1,HiveMaterializedViewASTSubQueryRewriteShuttle.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/HiveRelOptMaterializationValidator.java,4.0.0-beta-1,HiveRelOptMaterializationValidator.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/parse/CBOPlan.java,4.0.0-beta-1,CBOPlan.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,4.0.0-beta-1,CalcitePlanner.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/parse/ParseUtils.java,4.0.0-beta-1,ParseUtils.java
HIVE-27948,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0-beta-1,SemanticAnalyzer.java
HIVE-27948,ql/src/test/org/apache/hadoop/hive/ql/metadata/TestMaterializedViewsCache.java,4.0.0-beta-1,TestMaterializedViewsCache.java
HIVE-27951,hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FileOutputCommitterContainer.java,4.0.0-beta-1,FileOutputCommitterContainer.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatDynamicPartitioned.java,4.0.0-beta-1,TestHCatDynamicPartitioned.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatExternalDynamicPartitioned.java,4.0.0-beta-1,TestHCatExternalDynamicPartitioned.java
HIVE-27951,hcatalog/core/src/main/java/org/apache/hive/hcatalog/mapreduce/FileOutputCommitterContainer.java,4.0.0-beta-1,FileOutputCommitterContainer.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatDynamicPartitioned.java,4.0.0-beta-1,TestHCatDynamicPartitioned.java
HIVE-27951,hcatalog/core/src/test/java/org/apache/hive/hcatalog/mapreduce/TestHCatExternalDynamicPartitioned.java,4.0.0-beta-1,TestHCatExternalDynamicPartitioned.java
HIVE-27967,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergFilterFactory.java,4.0.0-beta-1,HiveIcebergFilterFactory.java
HIVE-27967,iceberg/iceberg-handler/src/test/java/org/apache/iceberg/mr/hive/TestHiveIcebergFilterFactory.java,4.0.0-beta-1,TestHiveIcebergFilterFactory.java
HIVE-27797,itests/hive-unit/src/test/java/org/apache/hadoop/hive/ql/parse/TestTimedOutTxnNotificationLogging.java,4.0.0-alpha-1,TestTimedOutTxnNotificationLogging.java
HIVE-25803,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,4.0.0,SemanticAnalyzer.java
HIVE-27161,iceberg/iceberg-handler/src/main/java/org/apache/iceberg/mr/hive/HiveIcebergStorageHandler.java,"4.0.0-alpha-1, 4.0.0-alpha-2",HiveIcebergStorageHandler.java
HIVE-27161,ql/src/java/org/apache/hadoop/hive/ql/metadata/HiveStorageHandler.java,"4.0.0-alpha-1, 4.0.0-alpha-2",HiveStorageHandler.java
HIVE-27161,ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,"4.0.0-alpha-1, 4.0.0-alpha-2",SemanticAnalyzer.java
