Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus
File,LinearExtrapolatePartStatus.java,80.0,0.0,75.0,5.0,14.0,,,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,106.0,4.0,80.0,30.0,62.0,22.0,,33.0,48.0,20.0,33.0,,14.0,,3.0,,,"0,28",14.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListBucketingCtx.java,8.0,0.0,4.0,4.0,1.0,,,,,1.0,0.0,1.0,21.0,,21.0,21.0,8.0,21.0,,0.0,0.0,0.0,21.0,,241.0,25.0,111.0,46.0,44.0,105.0,,51.0,79.0,48.0,35.0,,4.0,,3.0,,,"0,95",27.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListBucketingPruner.java,43.0,2.0,15.0,26.0,3.0,,,,,2.0,10.0,1.0,11.0,,11.0,1.0,0.0,11.0,,0.0,5.0,0.0,6.0,,636.0,38.0,191.0,73.0,112.0,412.0,,93.0,137.0,67.0,92.0,,6.0,,4.0,,,"2,16",35.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListBucketingPrunerUtils.java,23.0,0.0,12.0,11.0,3.0,,,,,1.0,14.0,2.0,14.0,,14.0,0.0,0.0,14.0,,2.0,7.0,0.0,5.0,,380.0,23.0,181.0,58.0,114.0,176.0,,74.0,109.0,47.0,78.0,,7.0,,2.0,,,"0,97",36.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListColumnVector.java,10.0,0.0,9.0,1.0,2.0,,,,,1.0,0.0,0.0,8.0,,8.0,8.0,1.0,8.0,,0.0,0.0,1.0,7.0,,119.0,12.0,77.0,23.0,42.0,30.0,,37.0,54.0,18.0,36.0,,5.0,,3.0,,,"0,39",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListDelegator.java,16.0,3.0,13.0,0.0,4.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,0.0,2.0,,0.0,0.0,0.0,2.0,,66.0,9.0,36.0,17.0,18.0,21.0,,19.0,28.0,17.0,15.0,,6.0,,4.0,,,"0,58",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListObjectInspector.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,4.0,4.0,0.0,4.0,,4.0,0.0,0.0,0.0,,53.0,7.0,8.0,7.0,0.0,38.0,,6.0,7.0,7.0,0.0,,0.0,,0.0,,,"4,75",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListObjectsEqualComparer.java,18.0,0.0,16.0,2.0,4.0,,,,,3.0,0.0,0.0,6.0,,4.0,6.0,25.0,6.0,,0.0,0.0,0.0,6.0,,178.0,12.0,124.0,32.0,75.0,42.0,,68.0,92.0,33.0,61.0,,9.0,,3.0,,,"0,34",26.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListResourceProcessor.java,12.0,0.0,12.0,0.0,3.0,,,,,1.0,0.0,2.0,2.0,,2.0,2.0,0.0,2.0,,0.0,0.0,0.0,2.0,,70.0,9.0,44.0,27.0,17.0,17.0,,27.0,33.0,23.0,14.0,,4.0,,1.0,,,"0,39",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListSinkDesc.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,1.0,4.0,,4.0,4.0,1.0,4.0,,0.0,0.0,0.0,4.0,,46.0,9.0,17.0,9.0,5.0,20.0,,6.0,11.0,8.0,3.0,,1.0,,0.0,,,"1,18",4.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListSinkOperator.java,7.0,0.0,7.0,0.0,1.0,,,,,1.0,0.0,2.0,8.0,,8.0,8.0,3.0,8.0,,0.0,1.0,2.0,5.0,,110.0,16.0,71.0,35.0,30.0,23.0,,39.0,51.0,30.0,24.0,,2.0,,1.0,,,"0,32",11.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,ListSizeMatcher.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,1.0,0.0,3.0,,3.0,2.0,1.0,3.0,,0.0,1.0,0.0,2.0,,40.0,7.0,16.0,8.0,4.0,17.0,,8.0,12.0,8.0,4.0,,1.0,,0.0,,,"1,06",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListTypeInfo.java,6.0,0.0,4.0,1.0,1.0,,,,,1.0,0.0,1.0,8.0,,8.0,8.0,1.0,8.0,,1.0,0.0,0.0,7.0,,89.0,14.0,42.0,18.0,14.0,33.0,,14.0,25.0,14.0,11.0,,3.0,,1.0,,,"0,79",10.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,ListenerEvent.java,5.0,0.0,3.0,2.0,1.0,,,,,1.0,0.0,0.0,5.0,,5.0,5.0,3.0,5.0,,0.0,0.0,0.0,5.0,,69.0,11.0,25.0,12.0,8.0,33.0,,13.0,19.0,12.0,7.0,,1.0,,0.0,,,"1,32",5.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapAwareSplit.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,27.0,1.0,4.0,3.0,0.0,22.0,,2.0,3.0,3.0,0.0,,0.0,,0.0,,,"5,50",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapCacheableBuffer.java,4.0,0.0,4.0,0.0,2.0,,,,,1.0,0.0,2.0,2.0,,6.0,6.0,5.0,6.0,,0.0,0.0,2.0,4.0,,56.0,7.0,21.0,15.0,8.0,28.0,,13.0,16.0,14.0,2.0,,2.0,,0.0,,,"1,33",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapConfiguration.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,3.0,3.0,,3.0,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,41.0,8.0,20.0,10.0,9.0,13.0,,12.0,16.0,10.0,6.0,,1.0,,0.0,,,"0,65",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapContainerLauncher.java,5.0,0.0,5.0,0.0,1.0,,,,,1.0,0.0,1.0,3.0,,3.0,3.0,0.0,3.0,,0.0,0.0,0.0,3.0,,43.0,6.0,24.0,14.0,7.0,13.0,,13.0,17.0,12.0,6.0,,1.0,,0.0,,,"0,54",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemon.java,13.0,1.0,11.0,1.0,2.0,,,,,3.0,2.0,1.0,25.0,,25.0,23.0,19.0,25.0,,0.0,1.0,0.0,24.0,,442.0,59.0,345.0,140.0,194.0,39.0,,181.0,226.0,112.0,135.0,,6.0,,3.0,,,"0,11",43.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LlapDaemonCacheInfo.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,5.0,,3.0,5.0,11.0,5.0,,1.0,0.0,0.0,4.0,,56.0,7.0,29.0,20.0,5.0,20.0,,8.0,11.0,8.0,3.0,,1.0,,0.0,,,"0,69",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonCacheMetrics.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,1.0,0.0,15.0,,15.0,14.0,10.0,15.0,,0.0,2.0,0.0,13.0,,151.0,22.0,109.0,65.0,33.0,21.0,,54.0,70.0,52.0,21.0,,2.0,,0.0,,,"0,19",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonCustomMetricsInfo.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,3.0,,3.0,3.0,2.0,3.0,,0.0,0.0,0.0,3.0,,43.0,5.0,18.0,10.0,4.0,20.0,,8.0,12.0,8.0,4.0,,1.0,,0.0,,,"1,11",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonExecutorInfo.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,5.0,,3.0,5.0,11.0,5.0,,1.0,0.0,0.0,4.0,,56.0,7.0,29.0,20.0,5.0,20.0,,8.0,11.0,8.0,3.0,,1.0,,0.0,,,"0,69",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonExecutorMetrics.java,7.0,0.0,7.0,0.0,1.0,,,,,1.0,1.0,0.0,14.0,,14.0,13.0,16.0,14.0,,0.0,3.0,0.0,11.0,,196.0,25.0,151.0,84.0,59.0,20.0,,96.0,117.0,75.0,50.0,,6.0,,4.0,,,"0,13",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonMXBean.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,9.0,9.0,0.0,9.0,,0.0,0.0,0.0,9.0,,83.0,12.0,15.0,14.0,0.0,56.0,,12.0,13.0,13.0,0.0,,0.0,,0.0,,,"3,73",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonPolicyProvider.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,38.0,3.0,18.0,11.0,6.0,17.0,,8.0,10.0,9.0,1.0,,1.0,,0.0,,,"0,94",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonProtocolProtos.java,9.0,0.0,8.0,1.0,2.0,,,,,88.0,292.0,145.0,1355.0,,1501.0,1213.0,219.0,1505.0,,135.0,159.0,70.0,1141.0,,14553.0,854.0,11524.0,3606.0,6285.0,2175.0,,4657.0,6967.0,2327.0,4823.0,,28.0,,4.0,,,"0,19",2339.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonQueueInfo.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,0.0,5.0,,3.0,5.0,5.0,5.0,,1.0,0.0,0.0,4.0,,50.0,7.0,23.0,14.0,5.0,20.0,,8.0,11.0,8.0,3.0,,1.0,,0.0,,,"0,87",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDaemonQueueMetrics.java,8.0,0.0,7.0,0.0,2.0,,,,,1.0,1.0,0.0,7.0,,7.0,6.0,8.0,7.0,,0.0,2.0,0.0,5.0,,116.0,13.0,83.0,43.0,34.0,20.0,,48.0,62.0,40.0,24.0,,3.0,,1.0,,,"0,24",12.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDataBuffer.java,7.0,0.0,7.0,0.0,2.0,,,,,1.0,0.0,2.0,12.0,,12.0,12.0,5.0,12.0,,3.0,0.0,0.0,9.0,,142.0,19.0,94.0,43.0,42.0,29.0,,45.0,68.0,32.0,41.0,,5.0,,2.0,,,"0,31",22.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapDecider.java,14.0,1.0,12.0,1.0,3.0,,,,,7.0,0.0,1.0,24.0,,22.0,24.0,9.0,24.0,,0.0,15.0,0.0,9.0,,447.0,61.0,326.0,115.0,176.0,64.0,,161.0,233.0,115.0,142.0,,11.0,,3.0,,,"0,20",62.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapFixedRegistryImpl.java,6.0,0.0,6.0,0.0,1.0,,,,,4.0,1.0,2.0,25.0,,25.0,24.0,10.0,25.0,,0.0,0.0,0.0,25.0,,243.0,38.0,180.0,93.0,62.0,25.0,,79.0,116.0,75.0,50.0,,4.0,,3.0,,,"0,14",32.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapInputFormat.java,12.0,0.0,11.0,1.0,2.0,,,,,3.0,0.0,0.0,20.0,,20.0,20.0,21.0,20.0,,2.0,3.0,0.0,15.0,,354.0,34.0,290.0,122.0,138.0,32.0,,154.0,206.0,96.0,119.0,,10.0,,2.0,,,"0,11",48.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapIo.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,2.0,2.0,0.0,2.0,,2.0,0.0,0.0,0.0,,27.0,3.0,7.0,6.0,0.0,17.0,,5.0,6.0,6.0,0.0,,0.0,,0.0,,,"2,43",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapIoImpl.java,15.0,1.0,13.0,2.0,2.0,,,,,1.0,0.0,4.0,6.0,,6.0,6.0,6.0,6.0,,0.0,2.0,0.0,4.0,,170.0,21.0,126.0,77.0,59.0,26.0,,88.0,100.0,68.0,45.0,,6.0,,2.0,,,"0,21",12.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapManagementProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,5.0,4.0,,0.0,0.0,0.0,4.0,,82.0,10.0,59.0,33.0,19.0,13.0,,34.0,42.0,28.0,15.0,,2.0,,1.0,,,"0,22",7.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapManagementProtocolPB.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,26.0,2.0,11.0,10.0,0.0,13.0,,6.0,7.0,7.0,0.0,,0.0,,0.0,,,"1,18",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapMetricsSystem.java,4.0,0.0,2.0,2.0,1.0,,,,,1.0,3.0,0.0,5.0,,3.0,2.0,2.0,5.0,,0.0,0.0,0.0,5.0,,57.0,7.0,18.0,11.0,4.0,32.0,,9.0,12.0,9.0,4.0,,1.0,,0.0,,,"1,78",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapNodeId.java,6.0,0.0,6.0,0.0,2.0,,,,,2.0,1.0,1.0,8.0,,8.0,7.0,2.0,8.0,,0.0,1.0,0.0,7.0,,86.0,17.0,56.0,21.0,25.0,13.0,,23.0,36.0,18.0,20.0,,5.0,,1.0,,,"0,23",12.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapObjectCache.java,18.0,1.0,16.0,0.0,3.0,,,,,2.0,0.0,3.0,5.0,,5.0,5.0,3.0,5.0,,0.0,0.0,0.0,5.0,,143.0,24.0,97.0,31.0,56.0,22.0,,48.0,66.0,27.0,45.0,,8.0,,4.0,,,"0,23",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapOomDebugDump.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,23.0,2.0,4.0,3.0,0.0,17.0,,2.0,3.0,3.0,0.0,,0.0,,0.0,,,"4,25",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapOptionsProcessor.java,9.0,1.0,7.0,0.0,1.0,,,,,2.0,1.0,1.0,15.0,,15.0,14.0,13.0,15.0,,0.0,2.0,0.0,13.0,,207.0,44.0,141.0,58.0,75.0,22.0,,81.0,101.0,55.0,58.0,,3.0,,1.0,,,"0,16",18.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LlapProtocolBlockingPB.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,30.0,3.0,14.0,13.0,0.0,13.0,,8.0,9.0,9.0,0.0,,0.0,,0.0,,,"0,93",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapProtocolClientImpl.java,9.0,0.0,9.0,0.0,2.0,,,,,1.0,0.0,0.0,7.0,,7.0,7.0,5.0,7.0,,0.0,0.0,0.0,7.0,,125.0,15.0,96.0,52.0,31.0,14.0,,46.0,60.0,37.0,24.0,,2.0,,1.0,,,"0,15",13.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapProtocolClientProxy.java,9.0,0.0,8.0,0.0,2.0,,,,,11.0,0.0,1.0,37.0,,40.0,40.0,25.0,40.0,,4.0,6.0,4.0,26.0,,509.0,73.0,408.0,186.0,184.0,31.0,,195.0,269.0,148.0,151.0,,6.0,,3.0,,,"0,08",58.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapProtocolServerImpl.java,13.0,0.0,13.0,0.0,2.0,,,,,2.0,0.0,1.0,13.0,,13.0,13.0,9.0,13.0,,1.0,3.0,0.0,9.0,,251.0,22.0,214.0,115.0,94.0,15.0,,115.0,141.0,85.0,73.0,,5.0,,1.0,,,"0,07",25.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapProxy.java,8.0,0.0,8.0,0.0,2.0,,,,,1.0,8.0,7.0,8.0,,8.0,0.0,0.0,8.0,,0.0,2.0,0.0,6.0,,111.0,15.0,77.0,31.0,41.0,20.0,,35.0,53.0,25.0,33.0,,4.0,,1.0,,,"0,26",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapRegistryService.java,10.0,0.0,9.0,1.0,2.0,,,,,1.0,1.0,2.0,8.0,,8.0,7.0,2.0,8.0,,0.0,2.0,0.0,6.0,,125.0,16.0,88.0,33.0,43.0,21.0,,45.0,63.0,30.0,38.0,,3.0,,2.0,,,"0,24",17.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapSecurityHelper.java,17.0,0.0,16.0,1.0,3.0,,,,,2.0,1.0,1.0,6.0,,6.0,5.0,7.0,6.0,,0.0,2.0,0.0,4.0,,155.0,16.0,118.0,48.0,62.0,22.0,,74.0,94.0,46.0,53.0,,9.0,,3.0,,,"0,19",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapServerSecurityInfo.java,9.0,0.0,8.0,0.0,2.0,,,,,3.0,0.0,1.0,7.0,,7.0,7.0,0.0,7.0,,0.0,0.0,0.0,7.0,,78.0,9.0,55.0,19.0,27.0,14.0,,25.0,37.0,22.0,16.0,,3.0,,1.0,,,"0,25",11.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapServiceDriver.java,52.0,8.0,40.0,5.0,9.0,,,,,1.0,2.0,5.0,6.0,,6.0,4.0,1.0,6.0,,0.0,3.0,0.0,3.0,,385.0,61.0,279.0,81.0,189.0,46.0,,152.0,215.0,87.0,158.0,,35.0,,4.0,,,"0,16",53.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LlapTaskCommunicator.java,15.0,1.0,13.0,1.0,2.0,,,,,8.0,0.0,3.0,45.0,,45.0,45.0,20.0,45.0,,11.0,5.0,1.0,28.0,,757.0,93.0,600.0,222.0,339.0,65.0,,278.0,379.0,188.0,243.0,,6.0,,3.0,,,"0,11",90.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LlapTaskReporter.java,14.0,1.0,11.0,3.0,2.0,,,,,4.0,0.0,3.0,21.0,,21.0,21.0,27.0,21.0,,1.0,7.0,0.0,13.0,,453.0,56.0,310.0,140.0,154.0,88.0,,168.0,220.0,118.0,124.0,,12.0,,5.0,,,"0,28",48.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapTaskSchedulerService.java,14.0,0.0,12.0,1.0,2.0,,,,,14.0,0.0,7.0,82.0,,80.0,82.0,90.0,82.0,,19.0,18.0,1.0,44.0,,1512.0,160.0,1200.0,374.0,736.0,158.0,,581.0,814.0,330.0,559.0,,18.0,,7.0,,,"0,13",194.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapTaskUmbilicalProtocol.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,1.0,0.0,,4.0,4.0,0.0,4.0,,1.0,0.0,0.0,3.0,,42.0,9.0,19.0,18.0,1.0,14.0,,15.0,16.0,16.0,0.0,,0.0,,0.0,,,"0,74",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapTezUtils.java,5.0,0.0,4.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,,29.0,3.0,12.0,8.0,2.0,14.0,,6.0,8.0,7.0,1.0,,1.0,,0.0,,,"1,17",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapTokenIdentifier.java,4.0,0.0,4.0,0.0,1.0,,,,,2.0,0.0,2.0,9.0,,9.0,9.0,0.0,9.0,,0.0,0.0,1.0,8.0,,82.0,13.0,49.0,29.0,11.0,20.0,,19.0,30.0,21.0,10.0,,1.0,,0.0,,,"0,41",9.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LlapTokenProvider.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,,27.0,4.0,6.0,5.0,0.0,17.0,,4.0,5.0,5.0,0.0,,0.0,,0.0,,,"2,83",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapTokenSelector.java,20.0,0.0,20.0,0.0,6.0,,,,,1.0,0.0,1.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,53.0,5.0,31.0,15.0,12.0,17.0,,15.0,23.0,13.0,11.0,,6.0,,2.0,,,"0,55",6.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapUmbilicalPolicyProvider.java,13.0,0.0,13.0,0.0,3.0,,,,,1.0,0.0,2.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,42.0,6.0,23.0,13.0,10.0,13.0,,14.0,19.0,12.0,10.0,,3.0,,1.0,,,"0,57",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapWebApp.java,4.0,0.0,3.0,1.0,1.0,,,,,1.0,0.0,0.0,1.0,,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,,29.0,3.0,8.0,6.0,0.0,18.0,,3.0,5.0,5.0,0.0,,1.0,,0.0,,,"2,25",1.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapWebServices.java,11.0,1.0,10.0,0.0,2.0,,,,,1.0,0.0,0.0,4.0,,4.0,4.0,4.0,4.0,,0.0,0.0,0.0,4.0,,86.0,10.0,59.0,28.0,26.0,17.0,,34.0,44.0,25.0,22.0,,5.0,,2.0,,,"0,29",9.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapWrappableInputFormatInterface.java,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,22.0,2.0,2.0,2.0,0.0,18.0,,1.0,2.0,2.0,0.0,,0.0,,0.0,,,"9,00",0.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LlapYarnRegistryImpl.java,10.0,0.0,9.0,1.0,2.0,,,,,5.0,0.0,9.0,29.0,,29.0,29.0,18.0,29.0,,0.0,1.0,0.0,28.0,,439.0,54.0,349.0,146.0,181.0,37.0,,178.0,241.0,129.0,140.0,,10.0,,5.0,,,"0,11",52.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LoadDesc.java,3.0,0.0,3.0,0.0,1.0,,,,,1.0,0.0,1.0,3.0,,3.0,3.0,1.0,3.0,,0.0,0.0,0.0,3.0,,46.0,8.0,17.0,11.0,3.0,21.0,,8.0,12.0,10.0,2.0,,1.0,,0.0,,,"1,24",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LoadFileDesc.java,6.0,0.0,4.0,1.0,1.0,,,,,1.0,0.0,1.0,12.0,,12.0,12.0,5.0,12.0,,0.0,0.0,0.0,12.0,,118.0,17.0,62.0,28.0,21.0,39.0,,26.0,40.0,23.0,17.0,,3.0,,1.0,,,"0,63",14.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LoadMultiFilesDesc.java,5.0,0.0,4.0,1.0,1.0,,,,,1.0,0.0,1.0,12.0,,12.0,12.0,5.0,12.0,,0.0,0.0,0.0,12.0,,109.0,17.0,56.0,28.0,16.0,36.0,,26.0,39.0,24.0,15.0,,1.0,,0.0,,,"0,64",12.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LoadPartitionDoneEvent.java,6.0,0.0,4.0,2.0,1.0,,,,,1.0,0.0,0.0,3.0,,3.0,3.0,2.0,3.0,,0.0,0.0,0.0,3.0,,53.0,10.0,20.0,11.0,5.0,23.0,,11.0,15.0,10.0,5.0,,1.0,,0.0,,,"1,15",3.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LoadSemanticAnalyzer.java,36.0,4.0,29.0,3.0,6.0,,,,,3.0,1.0,0.0,8.0,,8.0,7.0,0.0,8.0,,0.0,3.0,0.0,5.0,,344.0,41.0,255.0,80.0,161.0,48.0,,121.0,169.0,75.0,117.0,,25.0,,4.0,,,"0,19",49.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",1
File,LoadTableDesc.java,6.0,0.0,5.0,1.0,1.0,,,,,1.0,0.0,1.0,19.0,,19.0,19.0,7.0,19.0,,0.0,1.0,0.0,18.0,,175.0,24.0,107.0,58.0,30.0,46.0,,41.0,62.0,35.0,27.0,,2.0,,1.0,,,"0,43",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LocalCommand.java,7.0,0.0,7.0,0.0,2.0,,,,,5.0,0.0,0.0,10.0,,12.0,12.0,8.0,12.0,,0.0,0.0,0.0,12.0,,122.0,10.0,94.0,37.0,36.0,18.0,,40.0,63.0,33.0,32.0,,4.0,,2.0,,,"0,19",16.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LocalCommandFactory.java,4.0,0.0,4.0,0.0,1.0,,,,,1.0,0.0,0.0,2.0,,2.0,2.0,1.0,2.0,,0.0,0.0,0.0,2.0,,36.0,5.0,13.0,8.0,2.0,18.0,,6.0,9.0,7.0,2.0,,1.0,,0.0,,,"1,38",2.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
File,LocalHiveSparkClient.java,13.0,1.0,10.0,2.0,2.0,,,,,1.0,1.0,5.0,10.0,,10.0,9.0,4.0,10.0,,0.0,4.0,0.0,6.0,,209.0,31.0,138.0,75.0,66.0,40.0,,86.0,113.0,72.0,62.0,,4.0,,3.0,,,"0,29",20.0,,,,,,,,,,,0.0,0.0,"0,00","0,00",0
