Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,CountDeclFileCode,CountDeclFileHeader,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethodConst,CountDeclMethodFriend,CountLineInactive,CountLinePreprocessor,CountStmtEmpty,CountCCViol,CountCCViolType,CCViolDensityLine,CCViolDensityCode,BugStatus,Priority,LinesAdded,LinesDeleted,CommitCount,DeveloperCount,BugFixCount,CumulativeDeveloperCount,AverageTimeBetweenChanges,CumulativeCommitCount,ChangedComments,UnchangedComments,CumulativeChangedComments,CumulativeUnchangedComments,CumulativeAverageTimeBetweenChanges,AverageExpertise,MinimumExpertise
CliOptionsProcessor.java,13.0,2.0,9.0,2.0,1.0,1.0,7.0,7.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,5.0,2.0,5.0,5.0,0.0,0.0,0.0,5.0,13.0,104.0,17.0,57.0,16.0,34.0,30.0,10.0,30.0,38.0,16.0,23.0,6.0,3.0,1.0,2.0,40.0,40.0,"0,53",7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,312.0,0.0,3.0,3.0,0.0,3.0,62540.333333333336,3.0,0.0,3.0,0.0,3.0,62540.333333333336,1.0,1.0
CliSessionState.java,6.0,0.0,6.0,0.0,2.0,1.0,7.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,5.0,2.0,119.0,0.0,0.0,0.0,2.0,3.0,71.0,10.0,25.0,16.0,7.0,36.0,2.0,15.0,19.0,15.0,6.0,2.0,2.0,2.0,1.0,100.0,100.0,"1,44",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,1.0,58.0,1.0,1.0,0.0,1.0,2954968.0,1.0,0.0,1.0,0.0,1.0,2954968.0,1.0,1.0
ClientCommandHookFactory.java,7.0,0.0,6.0,0.0,2.0,1.0,4.0,4.0,0.0,3.0,1.0,1.0,7.0,0.0,7.0,6.0,0.0,7.0,3.0,0.0,1.0,0.0,6.0,6.0,85.0,10.0,52.0,17.0,23.0,23.0,7.0,16.0,32.0,15.0,20.0,5.0,4.0,1.0,2.0,0.0,0.0,"0,44",13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,255.0,0.0,3.0,2.0,0.0,2.0,62793.666666666664,3.0,0.0,3.0,0.0,3.0,62793.666666666664,1.5,1.0
ClientException.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,32.0,5.0,10.0,5.0,3.0,17.0,0.0,4.0,7.0,5.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,"1,70",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,92.0,0.0,6.0,4.0,0.0,4.0,7703.666666666667,6.0,0.0,6.0,0.0,6.0,7703.666666666667,1.5,1.0
ClientHook.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,33.0,3.0,8.0,5.0,1.0,22.0,0.0,4.0,6.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,"2,75",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,99.0,0.0,3.0,2.0,0.0,2.0,62793.666666666664,3.0,0.0,3.0,0.0,3.0,62793.666666666664,1.5,1.0
ClientStatsPublisher.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,5.0,5.0,4.0,0.0,17.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"3,40",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ClosedOrCancelledStatementException.java,6.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,29.0,5.0,8.0,5.0,2.0,16.0,0.0,4.0,6.0,5.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,"2,00",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,29.0,0.0,1.0,1.0,0.0,1.0,2423803.0,1.0,0.0,1.0,0.0,1.0,2423803.0,1.0,1.0
CloudComputeService.java,12.0,0.0,12.0,0.0,1.0,2.0,27.0,27.0,0.0,2.0,1.0,1.0,8.0,0.0,8.0,7.0,10.0,8.0,8.0,1.0,1.0,0.0,6.0,33.0,134.0,4.0,109.0,52.0,54.0,21.0,37.0,70.0,82.0,49.0,38.0,10.0,4.0,2.0,1.0,30.0,30.0,"0,19",11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,6.0,2.0,1.0,1.0,0.0,1.0,4241997.0,1.0,0.0,1.0,0.0,1.0,4241997.0,1.0,1.0
CloudExecutionContextProvider.java,17.0,0.0,17.0,0.0,3.0,6.0,61.0,61.0,0.0,6.0,3.0,17.0,23.0,0.0,23.0,20.0,14.0,23.0,22.0,1.0,13.0,0.0,9.0,116.0,459.0,26.0,410.0,155.0,261.0,24.0,166.0,216.0,294.0,144.0,191.0,62.0,8.0,2.0,3.0,17.0,13.8,"0,06",64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,4241997.0,1.0,0.0,1.0,0.0,1.0,4241997.0,1.0,1.0
Cmp.java,27.0,0.0,24.0,2.0,4.0,2.0,20.0,20.0,0.0,1.0,0.0,0.0,10.0,0.0,10.0,10.0,11.0,10.0,10.0,7.0,0.0,0.0,3.0,58.0,320.0,17.0,265.0,65.0,186.0,38.0,74.0,157.0,201.0,67.0,164.0,41.0,16.0,1.0,8.0,69.0,67.0,"0,14",43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,949.0,1.0,4.0,3.0,0.0,3.0,21661.75,4.0,0.0,4.0,0.0,4.0,21661.75,1.3333333333333333,1.0
CodahaleMetrics.java,14.0,0.0,12.0,1.0,2.0,6.0,62.0,62.0,0.0,8.0,0.0,3.0,26.0,0.0,26.0,26.0,17.0,26.0,20.0,0.0,4.0,1.0,21.0,59.0,431.0,43.0,344.0,129.0,195.0,44.0,69.0,183.0,242.0,123.0,142.0,35.0,5.0,2.0,3.0,17.0,16.2,"0,13",52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,2192.0,148.0,16.0,8.0,1.0,8.0,13608.875,16.0,0.0,16.0,0.0,16.0,13608.875,2.0,1.0
CodecPool.java,15.0,1.0,10.0,5.0,2.0,1.0,10.0,10.0,0.0,1.0,6.0,3.0,7.0,0.0,7.0,1.0,0.0,7.0,7.0,0.0,3.0,0.0,4.0,26.0,164.0,16.0,85.0,31.0,43.0,63.0,28.0,37.0,58.0,27.0,39.0,15.0,4.0,1.0,3.0,0.0,0.0,"0,74",16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,6.0,6.0,2.0,2.0,0.0,2.0,1730.5,2.0,0.0,2.0,0.0,2.0,1730.5,1.0,1.0
ColAndCol.java,26.0,0.0,24.0,2.0,6.0,1.0,11.0,11.0,0.0,1.0,0.0,1.0,11.0,0.0,11.0,11.0,3.0,11.0,22.0,0.0,0.0,0.0,11.0,25.0,329.0,19.0,278.0,46.0,200.0,37.0,18.0,162.0,227.0,66.0,161.0,62.0,54.0,2.0,4.0,64.0,64.0,"0,13",64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,72.0,64.0,4.0,4.0,0.0,4.0,14210.25,4.0,0.0,4.0,0.0,4.0,14210.25,1.0,1.0
ColOrCol.java,26.0,0.0,24.0,2.0,6.0,1.0,11.0,11.0,0.0,1.0,0.0,1.0,11.0,0.0,11.0,11.0,3.0,11.0,22.0,0.0,0.0,0.0,11.0,25.0,332.0,20.0,278.0,46.0,200.0,39.0,18.0,162.0,227.0,66.0,161.0,62.0,54.0,2.0,4.0,64.0,64.0,"0,14",64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,88.0,80.0,4.0,4.0,0.0,4.0,14210.25,4.0,0.0,4.0,0.0,4.0,14210.25,1.0,1.0
ColStatistics.java,5.0,0.0,5.0,0.0,1.0,1.0,6.0,6.0,0.0,2.0,0.0,0.0,26.0,0.0,26.0,26.0,11.0,26.0,23.0,0.0,0.0,0.0,26.0,119.0,191.0,33.0,141.0,48.0,66.0,17.0,33.0,77.0,107.0,44.0,66.0,23.0,2.0,1.0,1.0,82.0,79.0,"0,12",28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,51.0,145.0,6.0,5.0,0.0,5.0,506548.3333333333,6.0,0.0,6.0,0.0,6.0,506548.3333333333,1.2,1.0
CollectDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,4.0,1.0,4.0,15.0,0.0,0.0,0.0,4.0,3.0,47.0,8.0,18.0,10.0,4.0,21.0,2.0,7.0,12.0,9.0,3.0,2.0,1.0,2.0,0.0,25.0,25.0,"1,17",4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,9.0,3.0,3.0,3.0,0.0,3.0,5263.666666666667,3.0,0.0,3.0,0.0,3.0,5263.666666666667,1.0,1.0
CollectOperator.java,7.0,0.0,7.0,1.0,2.0,2.0,10.0,10.0,0.0,1.0,0.0,1.0,6.0,0.0,6.0,6.0,4.0,6.0,116.0,0.0,0.0,2.0,4.0,14.0,97.0,13.0,61.0,31.0,24.0,23.0,17.0,35.0,45.0,27.0,19.0,7.0,3.0,2.0,1.0,67.0,67.0,"0,38",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,33.0,15.0,5.0,4.0,0.0,4.0,15314.4,5.0,0.0,5.0,0.0,5.0,15314.4,1.25,1.0
Collector.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,33.0,3.0,5.0,4.0,0.0,25.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"5,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColorBuffer.java,6.0,0.0,5.0,1.0,1.0,2.0,7.0,7.0,0.0,2.0,0.0,12.0,27.0,0.0,27.0,27.0,4.0,27.0,25.0,4.0,2.0,0.0,21.0,108.0,239.0,38.0,160.0,58.0,83.0,41.0,68.0,80.0,120.0,58.0,82.0,34.0,6.0,1.0,2.0,81.0,37.0,"0,26",38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Column.java,9.0,0.0,6.0,3.0,1.0,2.0,34.0,34.0,0.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,5.0,6.0,24.0,6.0,0.0,0.0,0.0,153.0,92.0,13.0,44.0,16.0,20.0,35.0,93.0,22.0,31.0,16.0,18.0,74.0,3.0,2.0,2.0,63.0,57.0,"0,80",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,295.0,9.0,12.0,5.0,0.0,5.0,13156.25,12.0,0.0,12.0,0.0,12.0,13156.25,2.4,1.0
Column.java,19.0,0.0,19.0,0.0,5.0,2.0,34.0,34.0,0.0,1.0,2.0,4.0,18.0,0.0,18.0,16.0,11.0,18.0,24.0,0.0,8.0,0.0,10.0,153.0,433.0,29.0,384.0,81.0,285.0,20.0,93.0,248.0,305.0,80.0,240.0,74.0,18.0,2.0,1.0,63.0,57.0,"0,05",94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,295.0,9.0,12.0,5.0,0.0,5.0,13156.25,12.0,0.0,12.0,0.0,12.0,13156.25,2.4,1.0
ColumnAccessAnalyzer.java,10.0,0.0,10.0,0.0,3.0,1.0,13.0,13.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,2.0,68.0,6.0,45.0,24.0,19.0,17.0,13.0,25.0,38.0,27.0,18.0,7.0,7.0,1.0,5.0,0.0,0.0,"0,38",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,27.0,20.0,3.0,3.0,0.0,3.0,2231.0,3.0,0.0,3.0,0.0,3.0,2231.0,1.0,1.0
ColumnAccessInfo.java,10.0,0.0,8.0,2.0,2.0,1.0,10.0,10.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,4.0,0.0,0.0,0.0,4.0,15.0,79.0,9.0,42.0,18.0,17.0,28.0,14.0,22.0,35.0,21.0,17.0,8.0,4.0,1.0,3.0,0.0,0.0,"0,67",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,27.0,5.0,2.0,2.0,0.0,2.0,3332900.0,2.0,0.0,2.0,0.0,2.0,3332900.0,1.0,1.0
ColumnBasedSet.java,7.0,0.0,7.0,0.0,2.0,3.0,14.0,14.0,0.0,2.0,0.0,0.0,16.0,0.0,16.0,16.0,5.0,16.0,16.0,0.0,1.0,0.0,15.0,25.0,149.0,24.0,105.0,35.0,50.0,21.0,39.0,56.0,82.0,40.0,47.0,19.0,2.0,2.0,1.0,48.0,48.0,"0,20",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,7.0,7.0,1.0,1.0,0.0,1.0,14713.0,1.0,0.0,1.0,0.0,1.0,14713.0,1.0,1.0
ColumnDesc.java,6.0,0.0,6.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,4.0,3.0,4.0,10.0,0.0,0.0,0.0,4.0,8.0,60.0,6.0,30.0,12.0,15.0,24.0,5.0,13.0,20.0,11.0,9.0,4.0,3.0,2.0,1.0,25.0,25.0,"0,80",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColumnDescriptor.java,4.0,0.0,4.0,0.0,1.0,1.0,5.0,5.0,0.0,1.0,1.0,0.0,12.0,0.0,12.0,11.0,4.0,12.0,12.0,0.0,0.0,0.0,12.0,28.0,99.0,16.0,59.0,21.0,26.0,24.0,21.0,33.0,46.0,21.0,26.0,9.0,1.0,1.0,0.0,52.0,44.0,"0,41",12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColumnEncoding.java,8.0,1.0,5.0,2.0,1.0,3.0,23.0,23.0,0.0,1.0,10.0,2.0,15.0,0.0,13.0,5.0,4.0,15.0,34.0,0.0,1.0,0.0,14.0,188.0,179.0,36.0,99.0,34.0,52.0,44.0,98.0,47.0,68.0,30.0,46.0,57.0,3.0,2.0,1.0,43.0,42.5,"0,44",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColumnInfo.java,5.0,0.0,5.0,0.0,1.0,3.0,9.0,9.0,0.0,1.0,0.0,1.0,32.0,0.0,32.0,32.0,8.0,32.0,35.0,0.0,1.0,0.0,31.0,350.0,256.0,49.0,166.0,57.0,75.0,42.0,49.0,63.0,100.0,49.0,51.0,30.0,3.0,1.0,1.0,51.0,45.0,"0,25",37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,4.0,54.0,9.0,10.0,6.0,0.0,6.0,303703.4,10.0,0.0,10.0,0.0,10.0,303703.4,1.6666666666666667,1.0
ColumnMapper.java,13.0,1.0,10.0,2.0,2.0,1.0,20.0,20.0,0.0,1.0,0.0,1.0,10.0,0.0,10.0,10.0,4.0,10.0,10.0,0.0,0.0,0.0,10.0,54.0,182.0,28.0,119.0,38.0,69.0,35.0,27.0,60.0,84.0,36.0,53.0,16.0,7.0,1.0,3.0,63.0,63.0,"0,29",23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,7.0,5.0,3.0,3.0,0.0,3.0,809088.0,3.0,0.0,3.0,0.0,3.0,809088.0,1.0,1.0
ColumnMapping.java,8.0,0.0,6.0,2.0,1.0,2.0,13.0,13.0,3.0,1.0,0.0,0.0,6.0,0.0,6.0,6.0,4.0,6.0,22.0,0.0,0.0,2.0,4.0,51.0,95.0,15.0,43.0,16.0,20.0,37.0,24.0,27.0,34.0,14.0,20.0,19.0,1.0,1.0,0.0,71.0,71.0,"0,86",6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColumnMappingFactory.java,36.0,5.0,25.0,6.0,5.0,1.0,15.0,15.0,0.0,1.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,42.0,181.0,28.0,112.0,29.0,75.0,41.0,43.0,48.0,69.0,25.0,54.0,20.0,8.0,1.0,4.0,0.0,0.0,"0,37",20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,6.0,4.0,2.0,2.0,0.0,2.0,1730.5,2.0,0.0,2.0,0.0,2.0,1730.5,1.0,1.0
ColumnMappings.java,11.0,1.0,9.0,1.0,2.0,2.0,20.0,20.0,0.0,2.0,0.0,0.0,29.0,0.0,29.0,29.0,16.0,29.0,13.0,5.0,0.0,0.0,24.0,71.0,420.0,65.0,299.0,83.0,173.0,57.0,39.0,118.0,188.0,83.0,114.0,49.0,26.0,1.0,4.0,59.0,51.0,"0,19",67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,52.0,3.0,4.0,3.0,1.0,3.0,746522.5,4.0,0.0,4.0,0.0,4.0,746522.5,1.3333333333333333,1.0
ColumnProjectionUtils.java,10.0,0.0,7.0,3.0,2.0,1.0,12.0,12.0,0.0,1.0,14.0,7.0,15.0,0.0,15.0,1.0,0.0,15.0,15.0,0.0,4.0,0.0,11.0,103.0,210.0,22.0,121.0,51.0,63.0,67.0,41.0,60.0,88.0,47.0,53.0,24.0,3.0,1.0,2.0,0.0,0.0,"0,55",25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,163.0,143.0,17.0,10.0,0.0,10.0,26806.82352941177,17.0,0.0,17.0,0.0,17.0,26806.82352941177,1.7,1.0
ColumnPruner.java,28.0,1.0,20.0,7.0,2.0,1.0,29.0,29.0,0.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,6.0,0.0,0.0,1.0,3.0,2.0,184.0,14.0,114.0,44.0,67.0,56.0,38.0,63.0,74.0,42.0,37.0,1.0,5.0,2.0,3.0,0.0,0.0,"0,49",8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,3.0,41.0,28.0,14.0,10.0,0.0,10.0,188086.85714285713,14.0,0.0,14.0,0.0,14.0,188086.85714285713,1.4,1.0
ColumnPrunerProcCtx.java,21.0,1.0,15.0,5.0,4.0,2.0,23.0,23.0,0.0,1.0,0.0,0.0,12.0,0.0,12.0,12.0,4.0,12.0,12.0,0.0,0.0,0.0,12.0,54.0,315.0,29.0,203.0,81.0,117.0,83.0,74.0,108.0,160.0,82.0,106.0,41.0,11.0,1.0,4.0,67.0,63.0,"0,41",42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,4.0,639.0,33.0,19.0,13.0,0.0,13.0,169318.68421052632,19.0,0.0,19.0,0.0,19.0,169318.68421052632,1.4615384615384617,1.0
ColumnPrunerProcFactory.java,24.0,2.0,19.0,3.0,4.0,1.0,47.0,47.0,0.0,15.0,20.0,1.0,41.0,0.0,41.0,21.0,0.0,41.0,21.0,0.0,12.0,0.0,29.0,50.0,1182.0,124.0,870.0,375.0,548.0,189.0,109.0,481.0,675.0,353.0,490.0,59.0,18.0,1.0,4.0,0.0,0.0,"0,22",150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,4.0,908.0,410.0,31.0,13.0,0.0,13.0,183223.1290322581,31.0,0.0,31.0,0.0,31.0,183223.1290322581,2.3846153846153846,1.0
ColumnSet.java,3.0,0.0,3.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,3.0,3.0,0.0,0.0,0.0,3.0,1.0,43.0,7.0,15.0,8.0,3.0,21.0,2.0,6.0,10.0,7.0,3.0,1.0,1.0,1.0,0.0,33.0,33.0,"1,40",3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ColumnStatistics.java,9.0,0.0,8.0,0.0,2.0,8.0,84.0,84.0,0.0,6.0,3.0,6.0,46.0,0.0,44.0,43.0,6.0,46.0,90.0,1.0,2.0,0.0,43.0,423.0,549.0,77.0,446.0,122.0,238.0,32.0,179.0,204.0,309.0,112.0,215.0,154.0,8.0,2.0,4.0,48.666666666666664,42.666666666666664,"0,07",102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,204.0,178.0,21.0,10.0,0.0,10.0,7241.952380952381,21.0,0.0,21.0,0.0,21.0,7241.952380952381,2.1,1.0
ColumnStatistics.java,0.0,0.0,0.0,0.0,0.0,8.0,84.0,84.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,90.0,2.0,0.0,0.0,0.0,423.0,36.0,2.0,5.0,4.0,0.0,29.0,179.0,3.0,4.0,4.0,0.0,154.0,0.0,2.0,0.0,48.666666666666664,42.666666666666664,"5,80",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,204.0,178.0,21.0,10.0,0.0,10.0,7241.952380952381,21.0,0.0,21.0,0.0,21.0,7241.952380952381,2.1,1.0
ColumnStatisticsData.java,9.0,0.0,9.0,0.0,3.0,1.0,35.0,35.0,0.0,2.0,10.0,10.0,55.0,0.0,53.0,45.0,9.0,55.0,47.0,1.0,2.0,8.0,44.0,377.0,675.0,72.0,586.0,156.0,374.0,24.0,141.0,298.0,398.0,137.0,285.0,135.0,16.0,2.0,3.0,0.0,0.0,"0,04",139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,247.0,44.0,9.0,6.0,0.0,6.0,7197.0,9.0,0.0,9.0,0.0,9.0,7197.0,1.5,1.0
ColumnStatisticsDesc.java,11.0,1.0,10.0,1.0,3.0,5.0,37.0,37.0,0.0,6.0,3.0,12.0,58.0,0.0,56.0,55.0,13.0,58.0,44.0,1.0,2.0,0.0,55.0,317.0,798.0,102.0,666.0,154.0,415.0,45.0,117.0,319.0,471.0,135.0,362.0,129.0,17.0,1.0,3.0,77.0,62.0,"0,07",165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",0.0,0.0,168.0,148.0,15.0,7.0,0.0,7.0,6991.8,15.0,0.0,15.0,0.0,15.0,6991.8,2.142857142857143,1.0
ColumnStatisticsImpl.java,8.0,0.0,8.0,0.0,2.0,2.0,21.0,21.0,8.0,9.0,2.0,0.0,106.0,0.0,106.0,104.0,25.0,106.0,26.0,18.0,0.0,0.0,88.0,157.0,1097.0,123.0,954.0,288.0,528.0,20.0,44.0,393.0,630.0,201.0,463.0,46.0,15.0,1.0,3.0,67.0,63.0,"0,02",245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"0,00","0,00",1.0,4.0,2022.0,1637.0,19.0,6.0,1.0,6.0,163066.1052631579,19.0,0.0,19.0,0.0,19.0,163066.1052631579,3.1666666666666665,1.0
